Rucsac: Solutie Random n-50 k-10000

Solutii:
V	G	Solutie
668	136	01101011101100011010100001111010110000111010110010

597	111	00000010000100101101001110100011110011010000011010

422	88	00100100000010100001100000011010000010001101101111

633	154	01000100001111100111101110011001010100001101110011

710	141	01100100011001011100101001110110011111000001110011

740	154	00110110000010101101010111110101110010001111110011

754	152	01101100111100100110110101111010111001100110101010

547	120	00010001100110111110000110001001100101000000000111

459	98	00110000101000010010101010101100100000010101110001

742	172	11011011111010010101010101010100110011101111101011

822	155	10100111101001010110001011111010011010011110100110

530	107	10100110100001100011010000000111101011110001000010

621	142	01011001000011110101001001000011110101011111000101

692	116	10001000000001111100011110100011101000101010011101

752	154	00111111011100110111010010001100011111000110011010

640	104	11110010011000000110000100101010101110100010110100

656	137	00110011101100100111101010111110110001000001001101

589	126	11000100100110011100011100000011101100011001010010

660	131	01110111000001101111101001000010001100000111101101

717	121	10010100011111111100001111001110100001011110001100

616	143	01000101100110100011011010111011101000110110111000

496	93	00010000010011111100000010101100011100010100010000

483	92	00101010001010000110100100001100000001101100101101

736	164	11010001111011110011101100001001111101101111001011

486	122	00110001000010100111100011010001110111001101100000

678	161	01111100000011110101110010110010010110010110010011

570	118	01111001010000000101100110000110001110010111110001

651	144	00011100000101000101111111101110100011101100000011

812	150	11001111000010111001001001101101110101111011111110

735	139	00111010111111111010001000011011000000011111010011

686	151	01101011100101111011100011000100001110010100100110

528	100	10010101000011100010011001111100101000110011000001

535	116	10000110000001101101110000100001000010010101100111

650	151	01100101010111110110111110000001001010111000101110

772	145	10100110110011001010111111101100100101100110101010

638	144	01101011000001101111011001011000011100000101010011

694	121	01010010011010011111001101010101001010100010100110

751	174	01011101101111110010111011011011010010001111001010

670	125	10101101111000110010100000011101011101100011111001

649	139	00101010101001010000010101111001011001010100011101

695	137	00111101010111001111001110101100100000100000101111

661	136	01010011011101000001000111110111010000011101101110

838	186	01001100101101100100011101110001111111111110111110

643	141	11101011010000000100111011110100011110110100000001

675	141	11000110011110111100010100111101000101100001101010

536	111	00010100111001000101010001111110100100001010110110

673	145	00100000110011101111110101011101110101010111001011

602	127	00110101011101001110110001111100001001110110100001

817	148	11111011110010001110101101101100101011100011011011

734	137	10011101110110010001100110001001011100010011111110

639	90	11001110010000101000100100000110111001010011001101

754	164	01010100111110110110111000111110100011011111110011

693	149	01110000011110110011111010011110010110111101111000

699	142	01000110000010000111111101101011110100110110101100

587	94	00100001001000011010001111010010001001110100011100

669	136	10100101001111111111100001001111100010110010111010

523	97	11100010010100001000011000110000001011111000011010

617	129	00011010001011001001100100101101100111100011000011

741	139	10010111011011010011100011000111111101001000010111

787	131	10101000110010101011111001100111111101100001111010

517	118	00110100001011000100011000000000110001110110110111

559	116	10100001100101001111100110010110010100010101000000

628	139	01111111001000111000000011110000100101010100100110

740	143	00111101011010111111001010010110111101011101001000

593	119	10011010101011011001100000000110101111110000011000

659	128	10011000011011111001110100001001110010111010100110

690	149	10101100110111000100110011101000000111110101101110

691	135	10011010111011111101000100011101010001100111001000

783	153	01111110000010111110110011000111100111111011001101

757	148	11010010100100111000101010011010111110000110011011

674	116	01010110000000101011100010111010000110111011011111

660	134	01110001011101001011110001100010001110101110111100

565	111	00100100010011011000111001110100000000110111010011

605	152	11110001010011111100110111010000100110111101101000

626	153	00101011011101111001110110110101100010101000101000

659	119	10011011000001000100000000101011111101011011110101

675	152	00110111101011000101001101001011011011110100001100

790	129	10110011010010111110101100100010101011100011110010

593	107	00110100011100111000100010110010010101100010010001

632	145	01000111001110110011110011110100001010001000100111

512	124	10100111101000010000011111001101100001111000000001

511	125	01001001010001010100010010111000000011111000110111

820	158	11000000001111111110011110001100111011111110100110

597	128	00110101100101010111000011010110001100110110000010

401	88	00000000100101101011011100001000100101000010000000

529	94	10100010001010100110110011000100010011011011110000

727	137	10101110100011110110101010001010011011101001000010

757	159	11111100000101110000110111100101101111101011011001

702	151	00011110110011100111011011110011101110110000000000

501	104	11100100100001001110010011000010100110010000011100

664	160	11011011101011000001101110101001001110010000101011

599	125	10010010111011101100000000110001111000101110100001

621	138	00101100111110100101110001010000001111001010101111

665	118	10100100111000000010110111111100111000011111100010

444	95	01010000100001110010000011001010010100101001100001

594	126	10000111101000011100111000001101000010100011110101

724	149	10110110010101100101110100111001001101100111000101

752	134	10100100011011011001001011111101010110100010010110

777	181	11100011111011100101110101111000011110010111101101

681	159	01111100111111100001010110011110010111000010100001

743	169	11100111001001001111110111101101001111100100011001

519	77	10001010010000101001000101010001010000001000111101

620	145	11000101111110110100011011110000001100100110010000

609	132	11100011111000100101100101000011010011001101110100

535	118	00010000010111111101001101000000110110000100010000

506	115	01010100001010100101011000111011110000011000010110

842	173	11100110110101001101011101111010110111010110010100

707	135	11101001100111101010000010111011110000101010010110

584	113	10101110001110100011100011010011110001111000000000

554	130	11011101110000011101001000001001010110101100010000

806	158	11101110110101100100001011110010101010000110111101

700	142	00011100000110101011110110011111100101110100100011

554	135	01101101111111100011100000000010111100110000111000

633	116	10001001010110001000110101101000110011000111011010

752	163	01011001110110111001110101111111101011011111000000

650	147	11010111000001010001111100100101010110110010101010

618	138	00011001101011100110111000001000011010111110101101

655	136	11110001001000011001100101001101010110101101011111

839	170	00011010111110111011111110010101101010110101001101

784	173	00001111000111100101001110011110111111111100100010

584	137	10000100001100010101111010011000100110010101010111

463	100	11011101110000100000000100110011100010010000101000

674	134	10100001001111111011001000101100101100101100100110

443	85	10001101010001000011101010000001000001110110001000

597	120	01110101010001101010101100010001010101000001001111

609	120	00001110010011101000010100100001010001100101011011

780	147	00110001000001111011011110100101010011111110111110

701	135	11111001000101101000101001010011111101111010000101

491	96	00111011010010011000100000000101000100110100011100

711	164	00101111101001110001001110110111000011100100011001

665	134	10011011110000001101110000100011000111111111111000

535	139	01100101101010110010100000011101101111010001111001

654	139	01011000001101011111110110100011100000000110100100

742	155	11101010111001100100111010100111000111010100011110

634	134	10110001001101101100010110010101111000001001100111

693	135	00000000100011111001000111110010010111000101100110

684	129	00111011110100101000000001010011010110010110000111

523	122	01101011111011100000000000000100111100001010101101

562	103	00010000000010100010010101110101110101111110111000

667	137	00111011000111101111010111000011110000111010010000

866	163	01100010011100111011111111101010101101001110110101

862	160	10100001011111111100111111100111001010111011000111

552	118	00010101010101000111100110111101000100010010111001

630	151	01001101100101001000111101001010101101010100101011
