Rucsac: Solutie Random n-10 k-10000

Solutii:
V	G	Solutie
115	17	1110100000

41	4	0000101000

80	12	0110100000

131	23	0110110010

185	35	1111110010

21	8	0001010000

51	19	0011000100

165	34	1010010111

64	12	0010111000

144	28	1111101000

124	16	1000100101

171	35	1011000011

135	28	1110010010

194	36	1111110101

80	21	0010001010

183	30	1000101111

143	20	1100100010

232	43	1101111111

138	23	0110100101

68	14	0001010001

79	11	1000110100

185	36	1110101110

103	20	0000111110

230	42	1101101111

143	32	1101011010

123	25	1100000110

222	39	1101110111

68	19	0111000000

175	40	0111000111

190	26	1100100011

40	10	0100011000

53	20	0011010100

108	21	1010101100

166	34	1011100110

107	27	1110011100

176	30	0100101111

63	13	0001110100

150	26	0000111111

96	19	0101010001

80	18	0010011001

165	34	1010010111

141	25	1000001011

91	26	0010001110

90	11	0000111001

169	33	0001111111

154	35	1111010010

139	27	0101111010

117	23	0010000011

88	25	1011010100

32	13	0001010100

122	27	0001111110

51	15	0100011100

60	17	0110000100

173	29	1101110101

110	18	0010100101

172	28	1101111001

103	22	0110111100

126	32	1001011110

127	19	0101110001

199	40	1111000011

173	43	1111001110

124	27	1010001101

197	36	0111110011

122	29	0111111100

131	26	0011110101

201	41	1111010011

204	43	1111101110

138	38	0111001110

100	25	0100011110

126	22	1110100100

128	24	0011101001

38	9	0100001000

185	37	1101111110

141	25	1000001011

119	32	0101011110

49	14	0100001100

164	22	1000110011

81	25	0111010100

138	33	0001011111

113	28	1111001000

143	34	1011001101

124	26	1011010001

94	16	1000011001

72	11	0100110100

165	34	1010010111

190	26	1100100011

146	25	0111100001

168	27	0100110111

109	24	0110010101

135	28	1110010010

172	27	1110101001

159	29	0001110111

87	13	1001110000

185	33	1110111101

112	19	0010110101

182	34	1110010011

97	21	1000010110

77	15	0100000010

242	45	1111111011

167	26	0100111011

11	5	0000000100

70	18	0001010010

77	21	1010001100

134	26	1101101100

65	17	1001000100

151	20	1100101001

128	21	1000110110

42	16	0010001100

164	27	1110100010

133	22	1000010011

84	18	1101010000

2	1	0000010000

79	22	1010011100

142	32	1101000110

84	12	1000010001

157	33	0110011011

145	29	1111100100

72	22	0110011100

73	14	1100001000

112	34	0011011110

202	35	1011100011

116	27	1010000110

163	34	1001010111

126	30	0111000101

33	12	0010011000

133	28	1101010010

75	17	0010111100

196	40	1111110110

91	27	0001011110

21	8	0001010000

164	27	1110100010

185	37	1101111110

155	26	1011110001

213	36	1100111111

199	38	0110111111

117	28	0101011101

95	22	1110000100

95	17	1000010101

129	19	0110110001

203	43	1110011111

190	37	1110001011

210	45	1111000111

171	37	1001001111

125	16	1000111001

175	33	1101110110

158	28	0001111011

199	40	1111000011

103	24	1111000000

144	22	1010101001

161	29	0010110111

135	22	0101101001

219	37	1101101011

158	28	0001111011

134	22	1001100010

10	4	0000001000

163	39	1111000110

138	38	0111001110

165	33	1011101010

62	12	0001111000

94	18	0101000001

64	12	0010111000

103	19	1001010001

185	44	0111001111

83	23	0010010110

87	12	1010100000

183	40	1011011011

143	28	1110011001

165	25	0100101011

91	23	0010011101

173	40	1111011101

145	23	1010100101

101	14	0010110001

133	27	1110000010

138	38	0111001110

145	35	1011011101

157	28	1010111101

154	33	0101000111

86	16	0100000101

166	28	1110110010

124	27	1010001101

187	37	1110111110

180	35	1100001111

140	33	0010011111

162	21	1000100011

111	28	0110010110

87	14	1000101100

165	33	1011101010

84	19	1100001100

155	33	0101011011

176	35	1011111101

66	5	1000100000

122	25	0011110010

85	12	1001100000

163	36	1111010101

147	39	1011011110

103	24	1111000000

191	39	1101010111

120	28	0111101100

40	14	0011000000

127	27	0010001011

70	17	0010000010

128	31	0111010101

83	19	0011111000

230	42	1101101111

99	13	0010100001

113	11	1000100001

166	37	0110001111

117	18	1110110000

68	13	0010000001

80	13	0101110000

157	34	1111111100

129	29	1011111100

113	17	1101100000

99	13	0010100001

84	17	1110000000

127	20	1000111010

91	26	0010001110

154	22	1100110101

176	40	0111011011

185	33	1110111101

96	22	0101000010

79	11	1000110100

72	18	0010010010

131	27	1101000010

153	25	1011100001

136	30	0011000011

153	25	1011100001

143	34	0011111110

136	26	1110101100

136	19	1010110001

175	38	1010011111

133	30	0011110110

183	28	1010100011

161	35	0111110110

183	36	1101101110

115	26	1010001010

96	20	1000011010

152	32	0110111110

29	11	0001001000

155	33	0101011011

50	7	0001100000

101	29	0011011010

118	19	0100101010

141	16	1100100001

181	28	1001100011

100	23	0110010010

60	18	0101010100

120	24	0011100010

54	12	1001000000

57	16	0101001000

150	30	1111000001

94	10	1100100000

129	34	0111011010

152	34	1111000010

201	31	1100100111

154	22	1100110101

133	30	0011110110

224	39	1110110111

201	43	1101011111

96	18	0110000001

218	45	0111111111

28	5	0100000000

150	30	0111110010

129	23	0101110010

123	25	1100000110

69	9	0100101000

146	25	0111100001

137	22	0110101001

30	12	0001000100

143	32	1101011010

126	31	1010001110

117	24	1011100100

79	11	1000110100

90	21	0100010110

50	7	0001100000

98	17	1010100100

95	17	1000010101

204	40	1111111101

77	21	1010001100

181	39	1011001011

126	22	1110100100

98	17	0000010011

148	27	1010111010

223	44	1011101111

156	26	1100110110

150	28	0110111101

103	26	1101001100

141	16	1100100001

125	19	1000101010

159	26	1100000011

148	27	0110101101

210	45	1111000111

47	12	0101000000

108	27	0101011010

89	23	0001011101

108	20	1011110000

117	29	0111000010

152	32	1110001101

172	27	1110101001

127	28	0001011011

128	23	1110110100

187	37	1110111110

142	32	1101000110

94	22	1101011000

160	23	1101100001

163	29	1011101001

139	26	0110101010

162	24	1101110001

150	28	1001000011

117	16	1000110010

91	27	0001011110

83	19	0011111000

148	31	0101101110

73	16	0010101100

145	38	1011001110

204	40	1111111101

117	24	0001010011

129	22	0110100010

145	35	1011011101

75	19	1011000000

135	28	1110010010

136	24	1000101110

175	44	1111011110

211	33	1110100011

60	18	0101010100

129	25	0011100101

142	32	1101000110

42	16	0010001100

37	6	1000010000

77	20	1011010000

122	27	1001001101

193	33	1001111011

147	35	0011000111

54	10	0000111100

164	35	0111000011

105	27	1101011100

176	30	0100101111

134	26	1101101100

112	19	0010110101

197	38	0101111111

116	27	1010000110

91	26	0010001110

165	25	0100101011

193	35	1111111001

155	33	0101011011

141	28	1101011001

223	44	1011101111

2	1	0000010000

154	25	1100100110

136	34	0111001101

100	25	0100011110

142	32	1101000110

118	16	0100111001

96	22	0101000010

87	22	0001001101

88	10	0000101001

34	13	0010010100

145	28	0110000011

166	30	1100111110

127	28	1011101100

117	31	0101001110

42	17	0001011100

158	27	0010101011

87	13	1001110000

165	30	1011111001

146	23	1010111001

123	21	1101101000

90	17	0101111000

94	21	1110001000

145	30	0100001111

169	32	0010101111

141	27	0110111010

132	29	0011111010

168	27	0100110111

181	28	1001100011

46	10	1000000100

147	24	1010110101

188	37	1101001011

160	34	1111001001

178	31	0100111111

155	32	0110001011

162	24	1101110001

106	11	0100100001

40	14	0011000000

11	5	0000000100

123	25	1100000110

80	12	0110100000

196	34	1010110111

166	38	0101011111

88	25	1011010100

118	28	1010010110

84	15	1000000010

144	28	1111101000

230	40	1111100011

160	34	0111111010

162	25	1100101101

101	16	0000111101

80	18	0010011001

100	26	0011010101

117	16	1000110010

173	43	1111001110

163	34	1001010111

175	38	1010011111

183	29	1001110011

73	16	0010101100

109	27	0110000110

164	24	1110110001

136	26	1110101100

101	17	0010100010

169	38	0111101110

202	35	1011100011

70	22	0101011100

92	21	1101001000

106	19	1011100000

152	28	1010000011

91	26	0010001110

126	22	0100010011

157	39	0011001111

118	22	0001101101

82	11	0000110010

192	38	1110011011

131	26	0011110101

101	14	0010110001

13	6	0000010100

112	22	0010100110

171	28	1101100101

100	29	0011000110

62	11	0010101000

219	37	1101101011

115	25	0111000001

86	16	1000010010

128	31	0111010101

123	22	1100010101

68	19	0111000000

44	17	0010011100

126	20	1000100110

150	26	0000111111

40	10	0100011000

57	10	0000001001

131	23	0110110010

134	33	1011001010

84	20	0011110100

191	34	1111101001

159	31	0111110101

124	33	1111001100

132	18	1001100001

100	26	0011010101

206	40	0111100111

188	39	0011101111

103	22	1001000010

86	16	1000010010

150	32	1101001101

96	22	1110011000

111	24	0111111000

86	18	1110010000

172	31	1101101010

139	23	0110111001

153	27	1001101101

130	28	0011101010

109	22	0000010111

187	34	0101110111

173	40	1111011101

202	39	1111101101

194	33	1010100111

155	33	0101011011

134	24	1111100000

146	33	1110010110

173	36	1011010011

98	23	0101010010

131	26	0011110101

81	19	0010010101

119	32	0101011110

95	17	1000010101

120	26	0001101110

126	31	1010001110

174	26	1000111011

113	28	1111001000

112	19	0010110101

94	19	1000001010

159	29	0001110111

178	29	0110110011

140	33	0010011111

162	21	1000100011

118	28	1010010110

106	21	1001101100

85	12	1001100000

137	23	0101111001

69	9	0100101000

137	35	1011010110

166	36	0111010011

78	12	0101100000

197	37	0110101111

154	36	1110001110

180	36	0011110111

119	25	1011110100

99	21	0101101100

166	34	1011100110

166	31	1011110101

88	20	0100000110

194	36	1111110101

76	16	1100010100

80	22	0001011010

164	39	1111011010

84	18	1101010000

127	19	0101110001

160	34	1111001001

196	40	1111110110

78	18	0001011001

181	30	1111100001

173	32	1101100110

157	30	1011110010

47	12	0101000000

86	18	1110010000

164	37	0101001111

129	17	0000110011

54	10	0000111100

182	40	1011000111

242	45	1111111011

162	24	1101110001

102	30	0011010110

127	28	0001011011

187	33	0110100111

152	31	1111010001

174	39	0111001011

158	27	0010101011

60	11	0001101000

187	37	1110111110

157	39	0011001111

62	16	0000010110

69	9	0100101000

137	20	0000101011

79	16	0100010010

155	33	0101011011

127	20	0100101101

101	20	0111110000

193	39	1110010111

97	24	0011001001

154	33	1110011101

145	27	1001100110

109	24	0110010101

21	9	0000001100

89	21	0011010001

44	17	0010011100

120	22	0010101101

71	16	0001101100

164	37	0101001111

172	27	1110101001

144	33	1101010110

107	23	1010010010

221	38	1101111011

152	36	1101001110

219	37	1101101011

89	11	0000100101

98	18	1001110100

157	30	0111100101

115	27	0101001101

62	18	0110010100

193	33	1001111011

98	21	0100011101

124	31	1001001110

174	39	0111001011

59	11	0000011001

78	18	0001011001

119	20	0100100110

142	28	1110000101

57	16	0101001000

59	14	0000001010

105	21	1000011101

161	29	0010110111

96	16	0000000011

70	19	0000001110

221	37	1110101011

107	27	0101000110

59	5	0100100000

79	22	0001000110

73	15	0011110000

127	19	0101110001

120	20	1100001001

148	25	0000101111

93	16	1000000101

204	36	1011110011

122	29	0111111100

128	32	1010011110

175	27	1000110111

94	10	1100100000

148	27	1010111010

147	39	1011011110

117	29	0111000010

81	22	0010000110

148	31	0101101110

152	21	1100100101

120	23	0001111101

84	12	1000010001

161	27	1100010011

192	35	1111100101

66	17	1001011000

116	15	0100101001

148	26	0111110001

164	28	1101110010

57	16	0101001000

71	14	0011100000

156	37	1110011110

112	22	0010100110

194	36	1111110101

116	30	1111010100

180	36	0011110111

209	44	1111001011

218	45	0111111111

51	19	0011000100

107	25	1000011110

80	12	0110100000

125	16	1000111001

115	19	1100101100

140	28	1101000101

81	22	0010000110

176	38	1011101110

54	8	0010110000

60	15	0000000110

169	30	1100001011

133	30	1011000101

128	28	0010000111

82	11	0000110010

187	34	0101110111

72	18	0010010010

60	18	0101010100

156	27	0001101011

86	16	1000010010

70	16	0000011101

135	22	0101101001

138	33	0001011111

136	26	1110101100

138	23	1010110010

60	11	0001101000

163	39	1111000110

148	29	0111100010

110	22	1010111100

178	31	0100111111

171	33	0010111111

139	23	0110111001

80	22	0001011010

85	23	1011001000

86	18	1110010000

206	40	0111100111

134	30	1011011001

114	27	1001000110

110	22	1010111100

127	33	0111001010

143	23	1001100101

142	28	0110110110

190	37	1110001011

76	9	1000101000

109	18	0001111001

124	22	1101100100

62	16	0000010110

58	11	0000000101

108	18	0001100101

165	34	1010010111

176	38	1011101110

109	28	0101010110

184	41	1011010111

73	16	0010101100

194	33	1010100111

185	29	1010110011

113	26	1001001010

185	31	1000111111

82	22	0010011010

119	17	0100110101

74	15	1100000100

180	35	1100001111

111	18	0010111001

70	16	0000011101

60	15	0000000110

91	27	0001011110

120	21	0011110001

162	32	1010001011

80	22	0001011010

110	30	0011011101

128	21	1000110110

49	7	0000010001

173	29	1101110101

136	23	0101100101

68	14	0001010001

126	20	1000100110

101	19	0000101110

206	38	1010111111

78	17	0010001001

232	42	1110101111

136	30	0011000011

251	49	1111101111

79	22	1010011100

21	7	0010000000

180	34	1101010011

208	41	0111110111

183	34	1111100010

164	30	1011100101

127	18	0110100001

145	24	1001110101

109	22	0000010111

152	28	1010000011

192	27	1100110011

101	19	0000101110

49	13	0101010000

208	41	0111110111

174	39	0111001011

32	12	0010000100

46	10	1000000100

145	28	0110000011

162	21	1000100011

59	16	0110001000

138	23	1010110010

208	41	0111110111

93	18	0110110100

84	19	1100001100

52	19	0011011000

164	35	0111000011

110	16	1100000001

176	35	1011111101

181	32	1101101101

125	26	1100010110

184	32	0101101011

183	28	1010100011

89	17	0101100100

89	11	0000100101

152	32	0110111110

159	29	0001110111

143	28	0101000011

110	24	0111100100

30	12	0001000100

119	20	0100100110

193	32	1010101011

103	20	0000111110

150	24	0010110011

165	34	1010010111

109	17	0010101001

193	38	1111101010

114	29	1111000100

136	23	1001110010

77	18	0001000101

23	8	0010010000

95	17	1000010101

108	21	0000011011

154	22	1100110101

78	6	0000100001

171	28	1101100101

148	26	0111110001

153	24	1100101010

80	12	0110100000

140	33	0010011111

72	11	0100110100

134	18	1010100001

173	28	1110100101

156	33	0110000111

187	34	0101110111

126	22	0100010011

87	14	1000101100

206	44	1111111110

148	35	0011011011

119	26	0000011111

110	30	0011011101

143	31	1110001010

154	37	1101011110

138	25	1000111110

119	26	0000011111

81	25	0111010100

191	39	1101010111

145	29	1111100100

152	32	1110001101

148	29	0111100010

81	25	0111010100

75	17	0010111100

155	21	0100100011

41	4	0000101000

183	36	1101101110

128	29	0001010111

242	45	1111111011

56	13	1001010000

101	17	0010100010

37	6	1000010000

68	6	1000110000

124	27	1010001101

124	27	1010001101

127	33	0111001010

91	29	0111011100

171	28	1101100101

62	18	0110010100

92	23	0011101100

155	31	1001101110

171	39	1111001101

175	33	1101110110

90	17	0101111000

122	25	1011000001

135	31	1011010101

49	7	0000010001

137	26	0101101010

136	32	0001001111

90	14	0000101010

135	30	1100011110

56	12	1010000000

80	21	0010001010

136	32	0001001111

124	16	1000100101

127	33	0111001010

147	35	0011000111

185	33	0101100111

155	27	1010101101

122	29	0111111100

66	17	1001011000

124	27	0010111110

180	35	1100001111

136	24	1000101110

157	28	1010111101

171	39	1111001101

251	49	1111101111

173	37	1010001111

65	13	0010110100

213	40	1011100111

160	28	0010111011

78	23	0111001000

175	40	0111000111

30	6	0100010000

138	25	1000111110

185	36	1110101110

95	22	1110000100

89	22	0010001101

166	31	1011110101

159	26	1100000011

66	17	1001011000

127	28	0001011011

133	30	0011110110

116	15	0100101001

164	39	1111011010

110	22	0001100110

146	34	0011001011

68	14	0001010001

35	5	1000000000

201	41	1111010011

185	33	1110111101

189	34	0110110111

199	38	0110111111

131	27	1101000010

115	25	0111000001

21	9	0000001100

129	29	1011111100

68	17	1010011000

61	6	0100110000

199	40	1111000011

49	13	0101010000

59	11	0000011001

127	22	0101100010

166	31	1011110101

155	21	0100100011

199	40	1111000011

38	9	0100001000

162	35	1111011001

70	17	0010000010

110	16	1100000001

132	18	1001100001

146	23	0001100011

89	26	0001001110

125	26	1100010110

134	25	0100001011

68	21	0101001100

93	27	0010011110

87	14	1000101100

193	38	1111101010

183	31	1111110001

104	14	1100101000

120	24	0011100010

103	19	1001010001

164	35	0111000011

41	4	0000101000

146	25	0111100001

135	28	1110010010

120	22	0010101101

134	19	1001110001

64	16	1001001000

183	40	1011011011

137	27	0100010111

60	12	0000010101

129	17	0000110011

171	35	1011000011

40	10	0100011000

138	23	1010110010

41	11	0100010100

166	37	0110001111

148	26	0111110001

140	22	0000110111

97	13	0001100001

74	15	1100000100

117	28	0101011101

172	31	1101101010

214	40	1011111011

123	21	1101101000

108	15	0100100010

62	12	0001111000

58	11	0000000101

129	21	0100111101

89	22	0010001101

174	39	0111001011

136	34	0111001101

162	23	1110100001

52	8	0001110000

71	14	0011100000

78	10	1000111000

156	34	0101010111

172	27	1110101001

108	21	0000011011

102	30	0011010110

160	32	1001001011

152	30	1000001111

126	23	1101110100

86	18	1110010000

73	16	0010101100

39	10	0100000100

140	24	0110110101

108	26	0110001010

134	20	1000101101

100	26	0011010101

115	25	0111000001

159	34	0111100110

119	28	0110011101

113	23	1001011001

127	22	0101100010

10	4	0000001000

119	31	0110001110

192	44	1011001111

185	33	0101100111

107	23	1010010010

216	44	0111101111

68	6	1000110000

159	26	1100000011

65	17	1001000100

204	36	1011110011

134	33	1011001010

220	38	1101100111

176	40	0111011011

178	33	1101000011

130	35	0111010110

81	18	0011101000

70	21	0110001100

200	30	1100101011

97	24	0011001001

213	40	1011100111

234	43	1110111111

140	33	0010011111

132	18	1001100001

0	0	0000000000

181	28	1001100011

241	45	1111100111

141	28	1101011001

179	35	0011111011

90	16	0110101000

166	34	1011100110

108	21	0000011011

174	26	1000111011

139	23	0110111001

173	36	1011010011

170	27	1101101001

127	28	1011101100

193	32	1010101011

194	45	1011011111

152	31	1111010001

162	27	1101100010

137	26	0101101010

54	8	0010110000

136	25	1111110000

59	11	0000011001

114	27	1001000110

131	29	0011100110

77	15	0100000010

130	28	0011101010

52	19	0011011000

70	22	0101011100

61	17	0110011000

29	11	0001001000

230	42	1101101111

73	17	0001111100

92	15	1000001001

115	26	1010001010

98	18	1001110100

206	38	1010111111

89	28	0111001100

92	17	0110111000

197	37	0110101111

128	21	1000110110

61	15	0000011010

155	33	1111101100

116	15	0100101001

76	16	1100010100

68	6	1000110000

189	38	1101000111

187	34	0101110111

52	9	0000101100

112	17	1100010001

64	16	1001001000

115	27	0101001101

158	27	0010101011

140	24	0110110101

117	23	0010000011

148	27	0110101101

126	30	1011010010

191	32	1001101011

120	20	0100111010

210	45	1111000111

209	44	1111001011

182	34	1110010011

106	19	1011100000

70	18	0001010010

21	9	0000001100

108	23	0110011001

11	5	0000000100

171	37	1001001111

162	32	1010001011

109	27	0110000110

105	15	1100100100

106	22	0110001001

103	20	1000001101
